name	figi	ticker	class_code
Piedmont Lithium	US72016P1057	US72016P1057	SPBXM_OTC
Strategic Education Inc	TCSF272C1036	US86272C1036	A30
IPO Softline	ISSUANCESOFL	ISSUANCESOFL	ISSUANCESOFL
Newfield Exploration	BBG000BK6G19	NFX	SPBXM
Trupanion Inc	US8982021060	US8982021060	SPBXM_OTC
AECOM	TCSF766T1007	US00766T1007	A29
Enochian Biosciences, Inc.	BBG0060CNMG8	ENOB	ENOB
Maxim Integrated Products Inc	BBG000BPNP00	MXIM	SPBXM
REX American Resources Corp	BBG000D2ZK61	REX	SPBXM
Expedia	TCS0212P3038	US30212P3038	T04
Koss Corporation	TCSF06921085	US5006921085	A29
ВК	TCS40A106YF0	VKCO	SPEQ
ContextLogic	US21077C3051	US21077C3051	SPBXM_OTC
Dow Inc	US2605571031	US2605571031	SPBXM_OTC
ALX Oncology Holdings Inc	US00166B1052	US00166B1052	SPBXM_OTC
TransDigm	TCSF36411003	US8936411003	A29
Coursera, Inc.	US22266M1045	US22266M1045	SPBXM_OTC
Spectrum Pharmaceuticals	BBG000HDPFY4	SPPI	SPPI
Stellantis N.V.	BBG0078ZLDG9	STLA	SPBXM
АДР Controladora Vuela Compania de Aviacion	BBG004NZ9HL8	US21240E1055	VLRS
WiSA Technologies	TCS6633R6099	US86633R6099	WISA
Autohome Inc	TCSF278C1071	US05278C1071	A29
MillerKnoll	TCSF05441000	US6005441000	A30
Cerus Corporation	BBG000HBVZX8	CERS	CERS
Red River Bancshares	TCSF686R2022	US75686R2022	A30
Graham Holdings Co	TCSF46371041	US3846371041	A30
GNC Holdings Inc	BBG0016WLQ18	IGN	IGN
H World Group	TCSF332N1063	US44332N1063	A30
Taronis Fuels Inc	BBG00PQ6TMW7	TRNF	TRNF
SolarWinds Corp	TCSF417Q2049	US83417Q2049	A30
Edwards Lifesciences	TCSF176E1082	US28176E1082	A29
Slack Technologies Inc	BBG007G7V505	WORK	SPBXM
Farfetch Ltd	TCSF744W1070	KY30744W1070	A29
Social Capital Hedosophia Holdings Corp IV	BBG00YB1XFT9	IPOD	IPOD
Ouster	TCSF989M2026	US68989M2026	A30
MEI Pharma, Inc.	BBG000BSGT68	US55279B3015	MEIP
KKR & Co. Inc.	TCSF251W1045	US48251W1045	A30
АДР 360 DigiTech, Inc.	TCSF557W1018	US88557W1018	A30
Collectors Universe	BBG000C21S35	CLCT	CLCT
ICU Medical Inc	US44930G1076	US44930G1076	SPBXM_OTC
PRA Group Inc	BBG000BNTW77	PRAA	SPBXM
Cowen, Inc.	BBG000ND1SB0	COWN	SPBXM
Warner Bros. Discovery	TCSF44231041	US9344231041	A30
Kodiak Sciences Inc	TCSF015M1099	US50015M1099	A29
Summit Therapeutics	TCSF627T1088	US86627T1088	A30
Freedom Holding Corp/NV	TCSF63901046	US3563901046	A29
Five Below Inc	US33829M1018	US33829M1018	SPBXM_OTC
CSW Industrials Inc	TCSF64021064	US1264021064	A29
YETI Holdings Inc	US98585X1046	US98585X1046	SPBXM_OTC
WK Kellogg Co	US92942W1071	US92942W1071	SPBXM_OTC
Adaptive Biotechnologies	TCSF650F1093	US00650F1093	A30
Royal Dutch Shell (A)	BBG000QXSSS6	RDS.A	SPBXM
Medallia Inc	BBG001BPKGT0	MDLA	SPBXM
The Charles Schwab Corporation	TCSF85131055	US8085131055	A29
Gogo Inc	BBG002CN8XN5	GOGO	GOGO
IPO Whoosh	ISSUANCEISSU	ISSUANCEISSU	ISSUANCEISSU
Technip Energies N.V.	NL0014559478	NL0014559478	SPBXM_OTC
National Oilwell Varco	TCSF955J1034	US62955J1034	A29
HP	US40434L1052	US40434L1052	SPBXM_OTC
InflaRx	TCSF12661870	NL0012661870	A29
ASML Holding NV	TCSF70592100	USN070592100	A29
TPG	BBG0145FSNR1	TPG	SPBXM
Universal Health Services	TCSF39031002	US9139031002	A30
Madrigal Pharmaceuticals Inc	US5588681057	US5588681057	SPBXM_OTC
AZEK Company	BBG00RPJPN67	AZEK	SPBXM
Ashford Hospitality REIT	TCSF41038694	US0441038694	A29
SVMK Inc. V	BBG00LVGQZL4	SVMK	SVMK
Wynn Resorts	TCSF31341071	US9831341071	A29
Autoliv, Inc.	TCSF28001094	US0528001094	A30
Omeros Corporation	BBG000JLP4B4	OMER	OMER
InterDigital	TCSF867G1013	US45867G1013	A30
TEGNA	BBG000BK5DP1	TGNA	SPBXM
ИНГРАД	BBG000RJXRQ4	INGR	TQBR
O-I Glass	TCSF098H1041	US67098H1041	A30
Revolve Group Inc	BBG00M4RHBD0	RVLV	SPBXM
Pliant Therapeutics	TCSF91391057	US7291391057	A29
Amazon.com	TCS331351067	US0231351067	T04
Vertex, Inc.	BBG00VVT2F25	VERX	VERX
Яндекс	TCS409805522	NL0009805522	NL0009805522_RZI
Roku Inc	TCSF543R1023	US77543R1023	A29
Vedanta Ltd	BBG0056HFZV6	VEDL	VEDL
The Allstate Corporation	TCSF00021014	US0200021014	A29
SPAC Digital World	TCSF400Q1058	US25400Q1058	A29
Центральный Телеграф - акции привилегированные	BBG0027F0Y27	CNTLP	TQBR
Procore Technologies	TCSF275K1088	US74275K1088	A30
Shopify Inc	CA82509L1076	CA82509L1076	SPBXM_OTC
М.видео	TCS10A0JPGA0	RU000A0JPGA0	TILA21
АДР RLX Technology Inc.	TCSF969N1037	US74969N1037	A29
Infinity Pharmaceuticals Inc	TCSF665G3039	US45665G3039	A29
TotalEnergies SE	BBG000CHZ857	TTE	SPBXM
Globus Medical Inc	TCSF95772082	US3795772082	A30
Pool Corp	TCSF278L1052	US73278L1052	A30
BYD Co Ltd	BBG000NZG2R5	BYDDF	BYDDF
AMC Entertainment Holdings Inc	TCS0165C1045	US00165C1045	US00165C1045
Donaldson Co	BBG000BGZP70	DCI	SPBXM
Faraday Future Intelligent Electric	TCS00W4M4KW2	PSAC_old	PSAC_old
Deutsche Lufthansa AG	DE0008232125	DE0008232125	SPBXM_OTC
Siemens Healthineers AG	BBG00KY6K4L0	SHL@DE	SPBDE
AstraZeneca PLC	BBG000BZ0DK8	AZN	SPBXM
Assertio Holdings	BBG00T442DS2	ASRT	ASRT
ACI Worldwide, Inc.	TCSF44981019	US0044981019	A29
HEICO	TCSF28061093	US4228061093	A30
EchoStar Corporation	BBG000TGLV00	SATS	SPBXM
Pandora A/S	TCSF83412031	US6983412031	A29
Healthcare Services Group Inc	TCSF19061086	US4219061086	A29
GoodRx Holdings Inc	TCSF246G1085	US38246G1085	A29
Praxis Precision Medicines	TCSF006W2070	US74006W2070	A29
Badger Meter Inc	TCSF65251081	US0565251081	A30
Applied Therapeutics	BBG000DD0489	APLT	SPBXM
EURO STOXX 50	BBGXX50STOXX	SX5E	STOXX50STOXX
Forward Air Corporation	BBG000BRCHB4	FWRD	SPBXM
Advanced Energy Industries Inc	TCSF79731008	US0079731008	A30
Adaptive Biotechnologies	BBG001J2PFF5	ADPT	SPBXM
ICF International, Inc.	TCSF925C1036	US44925C1036	A29
Newmont Goldcorp Corporation	TCS516391066	US6516391066	T04
BXP, Inc	TCSF11211018	US1011211018	A30
Veracyte Inc	TCSF337F1075	US92337F1075	A30
Vanda Pharmaceuticals Inc	TCS216591084	US9216591084	NDS
Canadian National Railway Co	TCSF63751027	CA1363751027	A30
Dassault Systemes SE	BBG000GVXC37	DSY	DSY
Genprex	TCSF24461047	US3724461047	A30
Hub Group Inc	BBG000G9W6L0	HUBG	SPBXM
Parker-Hannifin	US7010941042	US7010941042	SPBXM_OTC
SolarEdge Technologies Inc	BBG0084BBZY6	SEDG	SPBXM
Avaya Holdings	BBG001QYK8T3	AVYA	AVYA
HCA Healthcare	TCSF412C1018	US40412C1018	A30
ЧелябЭС ао	BBG000HD4S15	CLSB	TQBR
SPAC InterPrivate III Financial Partners	BBG0101Q45C0	IPVA	IPVA
LivePerson Inc	US5381461012	US5381461012	SPBXM_OTC
Signature Bank	TCSF669G1040	US82669G1040	A30
Angi Inc	TCSF183L1026	US00183L1026	A30
NIKE	TCSF41061031	US6541061031	A30
Regeneron Pharmaceuticals	TCSF886F1075	US75886F1075	A29
AU Corp ADR	TCSF22554044	US0022554044	A29
Hornbach Holding AG & Co KGaA	TCSF06083405	DE0006083405	A29
Technip Energies N.V.	TCSF14559478	NL0014559478	A29
BioNTech SE	TCSF075V1026	US09075V1026	A29
Gartner	BBG000BB65D0	IT	SPBXM
ON24, Inc.	TCSF339B1044	US68339B1044	A29
Marathon Oil	BBG000C8H633	MRO	SPBXM
Chimera Investment	TCS1934Q8024	US16934Q8024	nyse
Verint Systems Inc	TCSF343X1000	US92343X1000	A29
Amyris	TCSF236M2008	US03236M2008	A29
MYR Group Inc	TCSF405W1045	US55405W1045	A30
Scilex Holding Company	TCSF880W1062	US80880W1062	A30
Chegg Inc	US1630921096	US1630921096	SPBXM_OTC
Symrise AG	BBG000N4B6Z1	DE000SYM9999	SY1
Annaly Capital Management REIT	TCSF57108390	US0357108390	A29
SpringWorks Therapeutics	TCSF205L1070	US85205L1070	A30
Unilever	BBG00Y2J0FW2	GB00B10RZP78	UNA
АДР Deutsche Lufthansa	BBG000BQRFJ6	US2515613048	DLAKY
QIWI	TCSF735M1080	US74735M1080	A29
Hawaiian Holdings Inc	TCSF98791018	US4198791018	A29
Chimerix, Inc	TCSF934W1062	US16934W1062	A29
EnerSys	US29275Y1029	US29275Y1029	SPBXM_OTC
Quanterix Corporation	TCSF766Q1013	US74766Q1013	A29
Gritstone Oncology	TCSF868T1051	US39868T1051	A29
Dare Bioscience	BBG001J2P362	US23666P1012	DARE
Cabaletta Bio	TCSF674W1099	US12674W1099	A29
Digital Realty REIT	TCSF38681030	US2538681030	A29
Quantum-Si	BBG00X8RS963	QSI	QSI
Global Net Lease REIT	US3793782018	US3793782018	SPBXM_OTC
Icahn Enterprises LP	BBG000BB3080	IEP	IEP
Redhill Biopharma	TCSF74682024	US7574682024	A30
nLight Inc	US65487K1007	US65487K1007	SPBXM_OTC
Wal-Mart Stores	TCS011421039	US9311421039	US9311421039_A11
Ginkgo Bioworks Holdings	TCS7611X1000	US37611X1000	A25
AU Corp	TCS000F104P4	AUO	AUO
ГК Самолет	TCS10A0ZZG02	RU000A0ZZG02	TILA21
iTeos Therapeutics	TCSF565G1040	US46565G1040	A29
Lions Gate Entertainment Corp	TCSF59194019	CA5359194019	A30
Fortinet Inc	US34959E1091	US34959E1091	SPBXM_OTC
Tyson Foods	TCSF24941034	US9024941034	A29
Equinor ASA	TCSF446M1027	US29446M1027	A29
Howard Hughes Holdings Inc.	TCSF267T1025	US44267T1025	A30
Nkarta	BBG00JXHS9G7	NKTX	NKTX
ADT Inc	BBG000BP9WJ1	ADT	ADT
ModivCare Inc.	BBG000P1B7C8	MODV	SPBXM
Cryoport	TCSF90503075	US2290503075	A29
New Relic Inc	US64829B1008	US64829B1008	SPBXM_OTC
Faraday Future Intelligent Electric	US3073595056	US3073595056	US3073595056
Мечел - Привилегированные акции	BBG004S68FR6	MTLRP	TQBR
MasterBrand	BBG01B9G42Y3	MBC	SPBXM
ГТМ	RU000A0ZYD22	GTRK	PTEQ
АЛРОСА	TCS107252813	RU0007252813	TILA21
РУСАЛ	TCS008F2T3T2	RUAL_old	TQBR
COSCO SHIPPING Holdings	BBG000C5K5V6	1919	SPBHKEX
Digital Ally	TCSF382T2006	US25382T2006	A29
Healthcare Realty Trust REIT	TCSF226K1051	US42226K1051	A30
Louisiana-Pacific Corporation	BBG000BNF508	LPX	SPBXM
PetMed Express Inc	TCSF63821066	US7163821066	A30
Helmerich & Payne	BBG000BLCPY4	HP	SPBXM
PhenomeX	TCS843101017	BLI	SPBXM
Kingsoft	BBG000TF4XZ9	3888	SPBHKEX
Brighthouse Financial	US10922N1037	US10922N1037	SPBXM_OTC
Ренессанс Страхование	TCS00A0ZZM04	RU000A0ZZM04	RENI_NDS
Mersana Therapeutics	BBG001CPSVF3	MRSN	MRSN
Arcadium Lithium	TCS2BM9HZ112	JE00BM9HZ112	JE00BM9HZ112_NDS
LHC Group Inc	BBG000G7W420	LHCG	SPBXM
MV Oil Trust	BBG000C0DP78	US5538591091	MVO
AvidXchange	TCS5368X1028	US05368X1028	US05368X1028
Marvell Technology, Inc.	TCSF38741041	US5738741041	A30
Steel Dynamics Inc	TCSF81191009	US8581191009	A30
Ouster	TCSF989M2026	US68989M2026	A29
Core Laboratories Inc.	TCSF867A1051	US21867A1051	A30
The Williams Companies	TCSF94571004	US9694571004	A30
Ares Acquisition Corporation	BBG00YZC2Z91	AAC	AAC
Affimed NV	NL0015001ZQ0	NL0015001ZQ0	SPBXM_OTC
Allianz SE	BBGALLIANZE1	DE0008404005	DE0008404005
ГДР Mahindra & Mahindra	BBG000BKQK09	MHID	MHID
Comcast	TCSF030N1019	US20030N1019	A30
Tractor Supply	US8923561067	US8923561067	SPBXM_OTC
Aclaris Therapeutics	BBG003LF0QR9	ACRS	ACRS
Яндекс	TCS209805522	NL0009805522	NL0009805522_RZB
CannTrust Holdings Inc	TCS00HK2H4W3	CA1378002077	CA1378002077
Kraft Heinz	TCSF07541064	US5007541064	A30
CoreCard	BBG000CGZHP7	US45816D1000	CCRD
АДР Banco Macro S.A	BBG000Q44W43	BMA	BMA
Adverum Biotechnologies Inc	TCS0773U2078	US00773U2078	ADVM
Entergy Corporation	TCSF364G1031	US29364G1031	A29
Brady	TCSF46741062	US1046741062	A30
Datadog Inc	TCSF804L1035	US23804L1035	A29
Healthcare Realty Trust REIT	BBG000PRJCX9	HR	SPBXM
Infineon Technologies AG	BBG000C8L273	IFX@DE	SPBDE
Tonix Pharmaceuticals Holding Corp.	TCSF02608541	US8902608541	A29
SBA Communications REIT	TCSF410G1040	US78410G1040	A30
Apple	BBG00WRDLVX3	AAPL-RM	FQBR
Aurora Cannabis	TCS1156X8504	CA05156X8504	A14
ЛУКОЙЛ	TCS109024277	RU0009024277	RU0009024277_A21
Lincoln National Corp	TCSF41871094	US5341871094	A30
Apartment Investment & Management REIT	TCSF748R7474	US03748R7474	A29
Tyson Foods	US9024941034	US9024941034	SPBXM_OTC
Albany International Corp.	BBG000BRWWH3	AIN	SPBXM
General Dynamics	BBG000BK67C7	GD	SPBXM
Praxair	BBG000CGQ6M4	PX	SPBXM
SPAC Joby Aviation (old)	TCSF51631007	KYG651631007	A29
Technip Energies N.V.	TCSF14559478	NL0014559478	A30
Western Union	TCSF98021098	US9598021098	A29
AMETEK	BBG000B9XG87	AME	SPBXM
BioXcel Therapeutics	US09075P1057	US09075P1057	SPBXM_OTC
Vermilion Energy	TCSF37251058	CA9237251058	A29
IPO Softline (USD)	ISSUANCESOFN	ISSUANCESOFN	ISSUANCESOFN
ТНС энерго Нижний Новгород - привилегированные акции	BBG000J1Z285	NNSBP	TQBR
Phillips 66	BBG00286S4N9	PSX	SPBXM
Atara Biotherapeutics Inc	TCS165131078	US0465131078	US0465131078_A11
CBAK Energy Technology	TCSF986C1027	US14986C1027	A30
ABB Ltd	TCSF03752047	US0003752047	A30
Sanofi	BBG000BWBBP2	SAN	FR0000120578
Aspira Womens Health	TCSF537Y2081	US04537Y2081	A29
Robert Half	TCSF03231032	US7703231032	A29
Sika AG	TCSF18792922	CH0418792922	A30
VEON	TCSF822M5022	US91822M5022	A30
Cboe Global Markets Inc	BBG000QH56C1	US12503M1080	OTCUSA
Томская распределительная компания - привилегированные акции	BBG000MDCP25	TORSP	TQBR
Red Hat	BBG000BWXL85	RHT	SPBXM
Dollar Tree	TCSF67461080	US2567461080	A30
Alliant Energy	BBG000DW4Q75	LNT	SPBXM
WaFd, Inc.	BBG000BWQTD0	WAFD	SPBXM
Syros Pharmaceuticals	BBG004FFTL76	US87184Q2066	SYRS
Volkswagen AG	DE0007664039	DE0007664039	SPBXM_OTC
Seacoast Banking Corp of Flori	BBG000KK3464	SBCF	SPBXM
Overstock.com	TCSF03701018	US6903701018	A29
Onconova Therapeutics	TCSF232V8019	US68232V8019	A29
Ribbit LEAP Ltd	BBG00XZQJPL2	LEAP	LEAP
Swatch Group AG/The	BBG000C3GDT2	SWGAY	SWGAY
Medpace Holdings Inc	TCSF506Q1094	US58506Q1094	A30
Gol Linhas Aereas Inteligentes АДР	BBG000H2WS18	US38045R2067	GOL
ADR P.T. Telekomunikasi Indonesia	TCSF56841063	US7156841063	A29
Alnylam Pharmaceuticals Inc	TCSF043Q1076	US02043Q1076	A30
Positive Technologies	TCS30A103X66	POSI	SPEQ
Logitech International SA	BBG000BQNNP6	LOGI	SPBXM
Gladstone Land Corp REIT	BBG0014JY842	US3765491010	LAND
Truist Financial Corporation	US89832Q1094	US89832Q1094	SPBXM_OTC
Magellan Midstream Partners LP	BBG000BCJXW2	MMP	nyse
Telecom Italia	BBG000BC91H0	TIT IM	TIT IM
Upwork Inc	BBG00FBJ6390	UPWK	SPBXM
Bright Horizons Family Solutio	TCSF91941005	US1091941005	A30
Inseego Corp	TCS5782B3024	US45782B3024	US45782B3024_T03
Ford	TCSF53708600	US3453708600	A30
Rayonier REIT	TCSF49071030	US7549071030	A29
Red Robin Gourmet Burgers Inc	BBG000MXH9C1	RRGB	SPBXM
McGrath RentCorp	US5805891091	US5805891091	SPBXM_OTC
Участие в IPO DouYu	ISSUANCEDOYU	DOYU US	DOYU US
Equitrans Midstream Corporation	BBG00K53L394	ETRN	SPBXM
Tesla Motors	BBG000N9MNX3	TSLA	SPBXM
VF	US9182041080	US9182041080	SPBXM_OTC
Houlihan Lokey, Inc.	TCSF15931009	US4415931009	A29
Shift4 Payments	TCSF452J1097	US82452J1097	A29
Senior Housing Properties Trust	BBG000BM2GS0	SNH	SNH
Carver Bancorp Inc	BBG000BV2JL1	CARV	CARV
Enova International Inc	TCSF357K1034	US29357K1034	A29
Kontoor Brands Inc	TCSF050N1037	US50050N1037	A29
Hain Celestial Group Inc	TCSF52171000	US4052171000	A30
Thermo Fisher Scientific	TCS835561023	TMO-RM	FQBR
Masco	TCSF45991068	US5745991068	A30
Carl Zeiss Meditec AG	BBG000C7X325	AFX@DE	SPBDE
Brink's Co	TCSF96961040	US1096961040	A29
Edgewell Personal Care Co	TCSF035Q1022	US28035Q1022	A29
Циан АДР	TCS3418T1088	CIAN@US	SPBXM
HENDERSON	TCS20A106XF2	HNFG	PTEQ
Adidas	DE000A1EWWW0	DE000A1EWWW0	SPBXM_OTC
Welltower REIT	US95040Q1040	US95040Q1040	SPBXM_OTC
United States Steel	BBG000BX3TD3	X	SPBXM
Липецкая энергосбытовая компания	BBG000DD0BC8	LPSB	TQBR
АДР Deutsche Lufthansa	TCSF15613048	US2515613048	A29
Unitil Corporation	TCSF32591077	US9132591077	A30
Valaris Limited	TCSF460G1015	BMG9460G1015	A30
Taiwan Semiconductor Manufacturing	TCSF40391003	US8740391003	A30
HUYA Inc	TCSF852D1081	US44852D1081	A29
Grupo Financiero Galicia SA	TCSF99091008	US3999091008	A29
Orsted	BBG00D2P5846	ORSTED	ORSTED
Expeditors	TCSF21301094	US3021301094	A30
Armada Acquisition Corp I	BBG011XR7306	AACI	AACI
Cadence Bank	TCSF740C1036	US12740C1036	A30
МРСК Юга	BBG000C7P5M7	MRKY	TQBR
COCA-COLA	TCSF12161007	US1912161007	A30
Pliant Therapeutics	TCSF91391057	US7291391057	A30
Jamf Holding Corp	TCSF074L1052	US47074L1052	A29
Vonovia SE	DE000A1ML7J1	DE000A1ML7J1	SPBXM_OTC
Neurocrine Biosciences Inc	BBG000GJS7C1	NBIX	SPBXM
Beyond Meat Inc	TCS8862E1091	US08862E1091	A11
Organon & Co.	US68622V1061	US68622V1061	SPBXM_OTC
Cactus Inc	TCSF72031071	US1272031071	A29
Samsung Electronics Co Ltd	TCSF60508882	US7960508882	A29
E.ON SE	TCSF0ENAG999	DE000ENAG999	A29
ГДР Reliance Industries Ltd	TCSF94701077	US7594701077	A30
Designer Brands	TCSF05651081	US2505651081	A30
Terex Corporation	TCSF07791038	US8807791038	A30
Сбер Банк - привилегированные акции	TCS009029557	SBERP	SMAL
BOEING	TCS170231058	US0970231058	US0970231058_NDS
Chimera Investment	TCSF934Q2084	US16934Q2084	A29
FirstEnergy	TCSF79321074	US3379321074	A30
Automatic Data Processing	TCSF30151036	US0530151036	A30
Sturm Ruger & Co Inc	BBG000C4FQG6	RGR	SPBXM
Microsoft Corporation	US5949181045	US5949181045	SPBXM_OTC
Hostess Brands Inc	US44109J1060	US44109J1060	SPBXM_OTC
Forward Air Corporation	TCSF98531017	US3498531017	A29
Iridium Communications Inc	TCSF269C1027	US46269C1027	A30
Peoples Bancorp	BBG000BDPPR6	PEBO	PEBO
Logitech International SA	TCSF25751329	CH0025751329	A30
АДР Petroleo Brasileiro S.A.	TCSF654V1017	US71654V1017	A29
Immunic Inc	TCSF25EP1011	US4525EP1011	A29
Zimmer Biomet Holdings	TCSF956P1021	US98956P1021	A29
Shopify Inc	TCSF509L1076	CA82509L1076	A30
ForeScout Technologies Inc	BBG0026ZGPW3	FSCT	SPBXM
EQT Corporation	BBG000BHZ5J9	EQT	SPBXM
Karyopharm Therapeutics Inc	TCSF576U1060	US48576U1060	A30
8x8 Inc	BBG000BCGHH7	EGHT	SPBXM
Ashland Inc	TCSF41861046	US0441861046	A29
Progressive	US7433151039	US7433151039	SPBXM_OTC
Steven Madden, Ltd.	TCSF62691080	US5562691080	A29
Green Dot Corp	BBG000QDJT53	GDOT	SPBXM
Hudson Executive Investment Corp. III	BBG00Z83WV30	HIII	HIII
Zurn Elkay Water Solutions	TCSF983L1089	US98983L1089	A30
Siemens Healthineers AG	TCSF0SHL1006	DE000SHL1006	A29
Inspire Medical Systems Inc	BBG00209SZJ7	INSP	SPBXM
Yext Inc	US98585N1063	US98585N1063	SPBXM_OTC
АДР Nomura Holdings, Inc.	TCSF535H2085	US65535H2085	A30
Tesla Motors	TCSF160R1014	US88160R1014	A30
NVIDIA	BBG000BBJQV0	NVDA	SPBXM
Medpace Holdings Inc	BBG0065B7K59	MEDP	SPBXM
ON24, Inc.	TCSF339B1044	US68339B1044	A30
Navient	TCSF938C1080	US63938C1080	A29
Anta Sports Products	TCSF40111059	KYG040111059	A30
Селигдар - Акции привилегированные	BBG002Z693D3	SELGP	TQBR
Carl Zeiss Meditec AG	TCSF05313704	DE0005313704	A29
AG Mortgage Investment Trust REIT	TCSF12285013	US0012285013	A29
GTT Communications, Inc.	BBG000QWDVT6	GTT	GTT
Edgio	BBG000P63Y91	US53261M1045	US53261M1045
Autohome Inc	TCS5278C1071	US05278C1071	US05278C1071
Kaiser Aluminum Corp	TCSF30077040	US4830077040	A29
Sundial Growers Inc	CA83307B1013	CA83307B1013	SPBXM_OTC
Centennial Resource Development	TCS00CNYBQ76	CDEV	CDEV
Gores Holdings V Inc	BBG00W7V7X21	GRSV	GRSV
SouthState Corp	BBG000BNPYN9	SSB	SPBXM
TPI Composites Inc	BBG0016MQ7C5	TPIC	SPBXM
Vuzix Corp	BBG000QKVV49	VUZI	SPBXM
EVERTEC, Inc.	BBG000J187K0	EVTC	EVTC
Sangamo Therapeutics	TCS006771062	US8006771062	US8006771062_NDS
Viant Technology	BBG00Z0ZFGJ2	DSP	DSP
Самолет	ISSUANCESMLT	ISSUANCESMLT	PSEQ
Sysco	TCSF18291078	US8718291078	A29
Hain Celestial Group Inc	TCSF52171000	US4052171000	A29
Repare Therapeutics Inc	TCSF02731025	US7602731025	A29
Nutanix Inc	TCSF059N1081	US67059N1081	A30
Fraport AG Frankfurt Airport Services Worldwide	BBG000CTT0J0	DE0005773303	FRA
АДР Chugai Pharmaceutical Co., Ltd	BBG000C4TSQ6	CHGCY	CHGCY
Cronos Group Inc	TCSF717L1013	CA22717L1013	A29
АДР Banco Santander (Mexico) S.A.	BBG00JSKYMY0	BSMX	BSMX
Global Payments	BBG000CX0P89	GPN	SPBXM
LiveWire	TCSF838J1051	US53838J1051	A30
EverQuote	TCSF041R1086	US30041R1086	A30
АДР Gravity Co. Ltd.	TCSF911N2062	US38911N2062	A29
Tencent Holdings Ltd	BBG000SGZ3Z0	TCEHY	otcus
Rexford Industrial Realty REIT	BBG004MB82R0	REXR	REXR
Lindsay Corporation	TCSF55551061	US5355551061	A29
KeyCorp	TCSF32671088	US4932671088	A30
Daqo New Energy Corp	TCSF703Q2030	US23703Q2030	A30
ТрансКонтейнер	BBG0018X6YV1	TRCN	TQBR
Apple Hospitality REIT	US03784Y2000	US03784Y2000	SPBXM_OTC
Sprouts Farmers Market Inc	TCSF208M1027	US85208M1027	A29
Ensign Group Inc	TCSF358P1012	US29358P1012	A30
Graphite Bio, Inc.	BBG00XDH4NZ2	GRPH	SPBXM
Ericsson	TCSF00108656	SE0000108656	A29
Vimeo	TCSF719V1008	US92719V1008	A29
Cutera	BBG000BBRVR5	US2321091082	CUTR
Pennant Group Inc	TCSF805E1091	US70805E1091	A30
Commerzbank AG	TCSF0CBK1001	DE000CBK1001	A29
HUYA Inc	TCSF852D1081	US44852D1081	A30
Nestle SA	TCSF10694060	US6410694060	A30
Precigen Inc	TCSF017N1054	US74017N1054	A29
Senior Connect Acquisition Corp I	BBG00YXT3CC2	SNRH	SNRH
Avnet	TCSF38071038	US0538071038	A29
Teck Resources	CA8787422044	CA8787422044	SPBXM_OTC
Ferro Corp	BBG000BJQK11	FOE	SPBXM
McCormick & Co	US5797802064	US5797802064	SPBXM_OTC
Envestnet Inc	TCSF404K1060	US29404K1060	A30
SmileDirectClub Inc	TCSF192H1068	US83192H1068	A29
Five Below Inc	BBG001636CR2	FIVE US	nasdaq
BEST Inc	BBG00H1H9511	US08653C6012	BEST
Cboe Global Markets Inc	TCSF503M1080	US12503M1080	A29
B2Gold Corp	BBG000V9KFD5	BTG	BTG
Addus HomeCare Corp	TCSF67391062	US0067391062	A29
WR Grace & Co	BBG000BB8PG1	GRA	SPBXM
ForFarmers	BBG00CZHM3S6	FFARM	FFARM
Aptiv	BBG001QD41M9	APTV	SPBXM
Continental Building Products	BBG005RVNVY9	CBPX	SPBXM
Bath & Body Works	TCSF08301041	US0708301041	A30
PUMA SE	TCSF06969603	DE0006969603	A29
Tandem Diabetes Care Inc	BBG0019V9M65	TNDM	SPBXM
КарМани	TCS80A105NV2	CARM	PSBB_EQ
Purple Innovation Inc	TCSF640Y1064	US74640Y1064	A30
Sunworks, Inc.	TCSF803X2045	US86803X2045	A30
AdvanSix Inc	BBG00CWTTQ41	ASIX	SPBXM
Sundial Growers Inc	TCSF307B1013	CA83307B1013	A29
Country Garden Holdings	BBG000QQCY41	2007	SPBHKEX
NCR Atleos Corporation	US63001N1063	US63001N1063	SPBXM_OTC
AAON	BBG000C2LZP3	AAON	SPBXM
Dean Foods Co	BBG000BBMT95	DF	DF
Orion Office REIT	US68629Y1038	US68629Y1038	SPBXM_OTC
ServiceNow Inc	US81762P1021	US81762P1021	SPBXM_OTC
Arch Coal Inc	US03940R1077	US03940R1077	SPBXM_OTC
Turtle Beach Corp	TCSF04502061	US9004502061	A29
Spotify Technology SA	TCSF78762911	LU1778762911	A30
Rithm Capital REIT	US64828T2015	US64828T2015	SPBXM_OTC
Fortress Biotech	TCSF960Q3074	US34960Q3074	A30
Synchrony Financial	US87165B1035	US87165B1035	SPBXM_OTC
ContextLogic	US21077C1071	US21077C1071	SPBXM_OTC
Alibaba	TCS1609W1027	US01609W1027	US01609W1027_NDS
Frontline	TCSF00352116	CY0200352116	A30
IPO Ozon	ISSUANCEOZO1	ISSUANCEOZO1	ISSUANCEOZO1
АДР GDS Holdings Ltd	TCSF165L1089	US36165L1089	A29
Fluor	US3434121022	US3434121022	SPBXM_OTC
ITT	US45073V1089	US45073V1089	SPBXM_OTC
Casper Sleep	BBG0062BNY90	CSPR	CSPR
Repligen Corporation	BBG000BS48J3	RGEN	SPBXM
Proto Labs Inc	TCSF37131094	US7437131094	A30
